Team2,Season,Team1,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,id_diff,result,TeamName_1,FirstD1Season_1,LastD1Season_1,Seed_1,ConfAbbrev_1,seed_1,FirstDayNum_1,LastDayNum_1,CoachName_1,rank_1,team_1,conference_1,record_1,adj_em_1,adj_o_1,adj_o_rank_1,adj_d_1,adj_d_rank_1,adj_tempo_1,adj_tempo_rank_1,luck_1,luck_rank_1,sos_adj_em_1,sos_adj_em_rank_1,sos_adj_o_1,sos_adj_o_rank_1,sos_adj_d_1,sos_adj_d_rank_1,nc_sos_adj_em_1,nc_sos_adj_em_rank_1,ncaa_seed_1,wins_1,loses_1,score_1,opp_score_1,FGP_1,FGP3_1,FTP_1,ORPG_1,DRPG_1,ASPG_1,TOPG_1,STPG_1,BLPG_1,PFPG_1,MORP_1,MPOS_1,TPpcnt_1,TeamName_2,FirstD1Season_2,LastD1Season_2,Seed_2,ConfAbbrev_2,seed_2,FirstDayNum_2,LastDayNum_2,CoachName_2,rank_2,team_2,conference_2,record_2,adj_em_2,adj_o_2,adj_o_rank_2,adj_d_2,adj_d_rank_2,adj_tempo_2,adj_tempo_rank_2,luck_2,luck_rank_2,sos_adj_em_2,sos_adj_em_rank_2,sos_adj_o_2,sos_adj_o_rank_2,sos_adj_d_2,sos_adj_d_rank_2,nc_sos_adj_em_2,nc_sos_adj_em_rank_2,ncaa_seed_2,wins_2,loses_2,score_2,opp_score_2,FGP_2,FGP3_2,FTP_2,ORPG_2,DRPG_2,ASPG_2,TOPG_2,STPG_2,BLPG_2,PFPG_2,MORP_2,MPOS_2,TPpcnt_2,FGP_diff,FGP3_diff,FTP_diff,ORPG_diff,DRPG_diff,ASPG_diff,TOPG_diff,STPG_diff,BLPG_diff,PFPG_diff,MORP_diff,MPOS_diff,seed_diff
1166,2014,1124,139,1124,85,1166,55,N,0,-42,1,Baylor,1985,2019,Z06,big_twelve,06,0,154,scott_drew,26,Baylor,B12,26-12,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111,3,100.6,20,-0.36,171,6,22,11,73.7878787878788,68.3939393939394,0.448126018468224,0.384251968503937,0.672885572139303,14.1818181818182,24.0606060606061,14.5151515151515,11.7878787878788,5.09090909090909,5.66666666666667,17.5454545454545,0.410074252920699,61.5493818181818,0.228250701590271,Creighton,1985,2019,Z03,big_east,03,0,154,greg_mcdermott,17,Creighton,BE,27-8,21.72,124.2,2,102.5,124,63.6,237,0.024,128,7.5,48,108.5,58,101,35,1.31,122,3,26,7,79.5454545454546,67.4242424242424,0.498899889988999,0.421182266009852,0.751602564102564,8.45454545454546,25.9090909090909,17.7272727272727,9.93939393939394,4.09090909090909,1.39393939393939,17.6363636363636,0.274368603437618,62.2999272727273,0.273819055244195,-0.0507738715207751,-0.0369302975059152,-0.0787169919632607,5.72727272727273,-1.84848484848485,-3.21212121212121,1.84848484848485,1,4.27272727272727,-0.0909090909090899,0.13570564948308,-0.750545454545453,3
1173,2015,1129,135,1173,56,1129,55,N,0,44,0,Boise St,1985,2019,W11a,mwc,11,0,154,leon_rice,47,Boise St.,MWC,25-9,13.85,111.9,50,98.1,63,62.8,259,0.009,165,0.94,121,104.8,116,103.9,133,-0.31,166,11,23,8,69.8709677419355,60.9354838709677,0.453446191051995,0.391304347826087,0.727941176470588,8.51612903225806,24.0322580645161,11.7096774193548,10.2258064516129,5.96774193548387,2.32258064516129,17.2258064516129,0.273743066623991,60.2743741935484,0.264705882352941,Dayton,1985,2019,W11b,a_ten,11,0,154,archie_miller,42,Dayton,A10,27-9,14.24,109.2,75,95,30,63.4,229,0.022,132,3.39,88,105.4,107,102,81,0.07,158,11,25,8,68.2121212121212,60.9090909090909,0.462962962962963,0.352066115702479,0.681875792141952,7.42424242424242,24.1212121212121,13.8181818181818,11.4848484848485,6.96969696969697,2.54545454545455,15.9090909090909,0.238645606699572,61.1246545454546,0.221183800623053,-0.00951677191096778,0.0392382321236076,0.0460653843286364,1.09188660801564,-0.088954056695993,-2.10850439882698,-1.25904203323558,-1.0019550342131,-0.222873900293255,1.316715542522,0.0350974599244192,-0.850280351906164,0
1177,2004,1163,138,1163,72,1177,55,N,0,-14,1,Connecticut,1985,2019,X02,big_east,02,0,154,jim_calhoun,2,Connecticut,BE,33-6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2,27,6,79.0909090909091,63.9393939393939,0.480890179003387,0.400379506641366,0.616191904047976,15.3030303030303,29.4848484848485,18.2424242424242,13.7878787878788,6.15151515151515,8.72727272727273,16.0606060606061,0.4135375266494,67.2139636363636,0.175103734439834,DePaul,1985,2019,X07,cusa,07,0,154,dave_leitao,58,DePaul,CUSA,22-10,11.36,113,33,101.6,132,63.2,267,0.091,17,5.83,62,106.4,64,100.6,71,-0.62,180,7,21,9,70.8666666666667,67.6666666666667,0.469761759315822,0.362559241706161,0.703883495145631,12.0666666666667,23.7666666666667,13.7333333333333,13.4333333333333,5.7,2.36666666666667,17.4,0.381668637962407,62.39744,0.165943600867679,0.0111284196875649,0.0378202649352051,-0.0876915910976551,3.23636363636364,5.71818181818182,4.50909090909091,0.354545454545454,0.451515151515151,6.36060606060606,-1.33939393939394,0.031868888686993,4.81652363636363,-5
1177,2004,1173,136,1177,76,1173,69,N,2,4,0,Dayton,1985,2019,X10,a_ten,10,0,154,brian_gregory,74,Dayton,A10,24-9,9.75,108.1,80,98.4,71,62.2,289,0.084,23,3.26,106,105.6,91,102.3,124,-1.55,205,10,24,8,67.96875,64.09375,0.451709658068386,0.326923076923077,0.670028818443804,12.21875,25.78125,14.9375,14.28125,4.53125,2.84375,17.09375,0.378477874524216,61.1508,0.213166144200627,DePaul,1985,2019,X07,cusa,07,0,154,dave_leitao,58,DePaul,CUSA,22-10,11.36,113,33,101.6,132,63.2,267,0.091,17,5.83,62,106.4,64,100.6,71,-0.62,180,7,21,9,70.8666666666667,67.6666666666667,0.469761759315822,0.362559241706161,0.703883495145631,12.0666666666667,23.7666666666667,13.7333333333333,13.4333333333333,5.7,2.36666666666667,17.4,0.381668637962407,62.39744,0.165943600867679,-0.0180521012474353,-0.0356361647830842,-0.0338546767018271,0.152083333333334,2.01458333333333,1.20416666666667,0.847916666666666,-1.16875,0.477083333333333,-0.306249999999999,-0.00319076343819141,-1.24664,3
1181,2003,1141,138,1181,86,1141,60,N,0,40,0,C Michigan,1985,2019,Z11,mac,11,0,154,jay_smith,70,Central Michigan,MAC,25-7,10.01,109.5,51,99.4,113,71.7,20,0.137,3,2.06,122,104.3,104,102.3,152,2.87,89,11,23,6,79.3448275862069,73.2413793103448,0.505235602094241,0.380769230769231,0.765753424657534,10.5862068965517,23.2758620689655,15.6206896551724,18.2413793103448,7.10344827586207,4,20.9655172413793,0.359177269471207,68.5638620689655,0.204123711340206,Duke,1985,2019,Z03,acc,03,0,154,mike_krzyzewski,6,Duke,ACC,26-7,23.75,115,13,91.3,15,70.7,40,-0.03,246,8.85,27,107.1,17,98.3,43,0.64,138,3,24,6,81.9666666666667,70.4,0.453591160220995,0.355987055016181,0.709026128266033,13.7666666666667,23.1,13.8333333333333,14.0333333333333,8.5,5.13333333333333,21.2666666666667,0.375102718284752,70.03136,0.21133525456292,0.0516444418732463,0.0247821757530495,0.056727296391501,-3.18045977011494,0.175862068965515,1.78735632183908,4.2080459770115,-1.39655172413793,-1.13333333333333,-0.301149425287356,-0.0159254488135457,-1.46749793103447,8
1181,2003,1161,136,1181,67,1161,57,N,0,20,0,Colorado St,1985,2019,Z14,mwc,14,0,154,dale_layer,104,Colorado St.,MWC,17-14,5.96,110.6,37,104.6,205,67.1,162,0.031,88,4.39,89,104.7,83,100.3,93,-3.45,235,14,17,13,74,72.6666666666667,0.506717850287908,0.363112391930836,0.700549450549451,10.8,23.4666666666667,15.5,16.1333333333333,5.33333333333333,4.23333333333333,20.5666666666667,0.361121791968296,65.38624,0.137254901960784,Duke,1985,2019,Z03,acc,03,0,154,mike_krzyzewski,6,Duke,ACC,26-7,23.75,115,13,91.3,15,70.7,40,-0.03,246,8.85,27,107.1,17,98.3,43,0.64,138,3,24,6,81.9666666666667,70.4,0.453591160220995,0.355987055016181,0.709026128266033,13.7666666666667,23.1,13.8333333333333,14.0333333333333,8.5,5.13333333333333,21.2666666666667,0.375102718284752,70.03136,0.21133525456292,0.0531266900669133,0.0071253369146545,-0.00847667771658278,-2.96666666666667,0.366666666666664,1.66666666666667,2.1,-3.16666666666667,-0.9,-0.699999999999999,-0.0139809263164564,-4.64511999999999,11
1181,2004,1106,136,1181,96,1106,61,N,0,75,0,Alabama St,1985,2019,W16,swac,16,0,154,rob_spivery,266,Alabama St.,SWAC,16-15,-10.72,93.8,295,104.5,180,61.4,304,0.023,108,-12.06,320,94.6,320,106.7,292,0.53,148,16,16,14,61.4333333333333,60.6,0.42202462380301,0.334004024144869,0.657270029673591,11.7,22.7666666666667,10.2666666666667,17.2,7.06666666666667,3.13333333333333,18.7,0.371627760130549,61.55392,0.212005108556833,Duke,1985,2019,W01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,31-6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,1,27,5,79.75,64.96875,0.471405665419562,0.368,0.73132372214941,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0.400096974820441,66.9516,0.206834532374101,-0.0493810416165522,-0.0339959758551308,-0.0740536924758197,-1.70625,-0.0770833333333343,-3.98333333333333,3.0125,-2.27708333333333,-3.67916666666667,-0.0187500000000007,-0.0284692146898916,-5.39768,15
1181,2004,1163,152,1163,79,1181,78,N,0,-18,1,Connecticut,1985,2019,X02,big_east,02,0,154,jim_calhoun,2,Connecticut,BE,33-6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2,27,6,79.0909090909091,63.9393939393939,0.480890179003387,0.400379506641366,0.616191904047976,15.3030303030303,29.4848484848485,18.2424242424242,13.7878787878788,6.15151515151515,8.72727272727273,16.0606060606061,0.4135375266494,67.2139636363636,0.175103734439834,Duke,1985,2019,W01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,31-6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,1,27,5,79.75,64.96875,0.471405665419562,0.368,0.73132372214941,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0.400096974820441,66.9516,0.206834532374101,0.00948451358382479,0.0323795066413662,-0.115131818101434,1.8967803030303,6.64109848484848,3.99242424242424,-0.399621212121213,-3.19223484848485,1.91477272727273,-2.65814393939394,0.0134405518289596,0.262363636363631,1
1181,2005,1175,137,1181,57,1175,46,N,0,6,0,Delaware St,1985,2019,Y16,meac,16,0,154,greg_jackson,209,Delaware St.,MEAC,19-14,-4.95,102.3,175,107.2,245,59.3,322,0.077,25,-7.47,284,97.1,311,104.6,229,9.89,14,16,19,13,62.40625,61.84375,0.422700587084149,0.342668863261944,0.744712990936556,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,0.326479503217803,58.4784,0.242990654205607,Duke,1985,2019,Y01,acc,01,0,154,mike_krzyzewski,3,Duke,ACC,27-6,27.41,115.7,13,88.3,2,68.3,81,-0.002,167,10.89,6,109.5,2,98.6,18,1.51,116,1,25,5,79.7666666666667,65.8,0.448450704225352,0.38483547925608,0.712182061579652,13.5,24.9333333333333,13.2,13.6,8.76666666666667,6.86666666666667,18.4333333333333,0.372589239162139,67.41376,0.252582159624413,-0.0257501171412034,-0.0421666159941361,0.0325309293569039,-3.34375,-7.55833333333333,-2.54375,0.4625,-0.610416666666668,-4.02291666666667,-2.33958333333333,-0.0461097359443357,-8.93536,15
1181,2008,1125,136,1181,71,1125,70,N,0,56,0,Belmont,2000,2019,Z15,a_sun,15,0,154,rick_byrd,129,Belmont,ASun,25-9,3.53,109.7,71,106.2,216,68.6,53,0.075,25,-5.21,262,100.9,265,106.1,268,0.51,133,15,24,8,79.3125,74.28125,0.446611909650924,0.362946912242687,0.698340874811463,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,0.341711093818097,69.4416,0.278008298755187,Duke,1985,2019,Z02,acc,02,0,154,mike_krzyzewski,6,Duke,ACC,28-6,26.4,116.3,13,89.9,7,71.5,13,-0.006,189,10.06,8,109.1,9,99,18,3.36,73,2,27,5,84.125,69.3125,0.465351542741528,0.384217335058215,0.694618272841051,12.71875,24.4375,15.03125,13.59375,8.6875,4,19.15625,0.342785236143614,70.6968,0.244042728019721,-0.0187396330906036,-0.0212704228155279,0.00372260197041174,-0.15625,-0.28125,2.0625,1.3125,-0.25,-2.15625,-0.59375,-0.00107414232551778,-1.2552,13
1181,2009,1127,136,1181,86,1127,62,N,0,54,0,Binghamton,2002,2019,W15,aec,15,0,154,kevin_broadus,177,Binghamton,AE,23-9,-0.98,102.3,181,103.3,178,67.2,91,0.13,3,-5.64,282,99.6,281,105.3,259,-4.08,253,15,22,8,69.9,66.9333333333333,0.435649546827795,0.330895795246801,0.685962373371925,11.2,23.4333333333333,12,13.2666666666667,7.06666666666667,4.16666666666667,20.2,0.311363495073542,64.67328,0.200665188470067,Duke,1985,2019,W02,acc,02,0,154,mike_krzyzewski,10,Duke,ACC,30-7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84,2,28,6,78.0294117647059,65.6176470588235,0.448412698412698,0.348936170212766,0.723429951690821,13.3235294117647,23.2941176470588,13.3823529411765,12.3235294117647,8.5,4.08823529411765,18.0294117647059,0.374170431082091,66.2490352941177,0.213913043478261,-0.0127631515849039,-0.0180403749659652,-0.0374675783188965,-2.12352941176471,0.139215686274511,-1.38235294117647,0.943137254901961,-1.43333333333333,0.0784313725490202,2.17058823529412,-0.0628069360085494,-1.57575529411766,13
1181,2010,1115,137,1181,73,1115,44,N,0,66,0,Ark Pine Bluff,1999,2019,X16a,swac,16,0,154,george_ivory,231,Arkansas Pine Bluff,SWAC,18-16,-6.44,93.1,303,99.5,107,65.1,215,0.053,50,-7.62,300,96.4,324,104,213,17.98,1,16,17,15,64.40625,64.6875,0.411064842355741,0.303944315545244,0.663438256658596,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,0.355596621730883,65.5032,0.159367396593674,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,1,29,5,77.9705882352941,61.7058823529412,0.440156326331216,0.382440476190476,0.762886597938144,14.6176470588235,24.4411764705882,13.9411764705882,11.1176470588235,6.94117647058824,4.20588235294118,18.5294117647059,0.40057859491909,64.0783058823529,0.221934369602763,-0.0290914839754758,-0.0784961606452326,-0.0994483412795486,-2.02389705882353,1.18382352941176,-1.40992647058824,5.81985294117647,-0.0974264705882355,-0.768382352941177,4.25183823529412,-0.044981973188207,1.42489411764706,15
1181,2010,1124,146,1181,78,1124,71,N,0,57,0,Baylor,1985,2019,X03,big_twelve,03,0,154,scott_drew,8,Baylor,B12,28-8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,3,24,7,76.7096774193548,66.5483870967742,0.483630097645032,0.385840707964602,0.733436055469954,12.1935483870968,26.4516129032258,13.6451612903226,14,6.38709677419355,6.93548387096774,18.0645161290323,0.37819026712443,64.4921806451613,0.205660377358491,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,1,29,5,77.9705882352941,61.7058823529412,0.440156326331216,0.382440476190476,0.762886597938144,14.6176470588235,24.4411764705882,13.9411764705882,11.1176470588235,6.94117647058824,4.20588235294118,18.5294117647059,0.40057859491909,64.0783058823529,0.221934369602763,0.0434737713138151,0.00340023177412563,-0.0294505424681905,-2.42409867172676,2.01043643263757,-0.296015180265655,2.88235294117647,-0.554079696394688,2.72960151802657,-0.464895635673624,-0.0223883277946603,0.413874762808348,2
1181,2010,1139,154,1181,61,1139,59,N,0,42,0,Butler,1985,2019,Z05,horizon,05,0,154,brad_stevens,12,Butler,Horz,33-5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,5,28,4,70.09375,60.03125,0.452677459526775,0.341772151898734,0.748041775456919,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,0.313103748161932,61.3212,0.229056203605514,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,1,29,5,77.9705882352941,61.7058823529412,0.440156326331216,0.382440476190476,0.762886597938144,14.6176470588235,24.4411764705882,13.9411764705882,11.1176470588235,6.94117647058824,4.20588235294118,18.5294117647059,0.40057859491909,64.0783058823529,0.221934369602763,0.0125211331955581,-0.040668324291742,-0.0148448224812252,-5.36764705882353,-0.847426470588236,-1.12867647058824,1.28860294117647,-0.0974264705882355,-1.73713235294118,-0.029411764705884,-0.0874748467571575,-2.75710588235294,4
1181,2010,1143,139,1181,68,1143,53,N,0,38,0,California,1985,2019,X08,pac_ten,08,0,154,mike_montgomery,14,California,P10,24-11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16,8,23,10,77.969696969697,68.3939393939394,0.477449455676516,0.372852233676976,0.75699558173785,11.4848484848485,24.2727272727273,14.4545454545455,12,5.66666666666667,2.48484848484849,17,0.350720715220502,65.3021090909091,0.190685413005272,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,1,29,5,77.9705882352941,61.7058823529412,0.440156326331216,0.382440476190476,0.762886597938144,14.6176470588235,24.4411764705882,13.9411764705882,11.1176470588235,6.94117647058824,4.20588235294118,18.5294117647059,0.40057859491909,64.0783058823529,0.221934369602763,0.0372931293452999,-0.00958824251350021,-0.00589101620029453,-3.13279857397504,-0.168449197860962,0.51336898395722,0.882352941176471,-1.27450980392157,-1.72103386809269,-1.52941176470588,-0.0498578796985877,1.22380320855615,7
1181,2011,1112,143,1112,93,1181,77,N,0,-69,1,Arizona,1985,2019,X05,pac_ten,05,0,154,sean_miller,20,Arizona,P10,30-8,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100,41,-0.36,166,5,27,7,76.5294117647059,67.4705882352941,0.470588235294118,0.399408284023669,0.746600741656366,10.4117647058824,24.1764705882353,14.0882352941176,12.8529411764706,5.02941176470588,2.64705882352941,18.6176470588235,0.334630456627535,64.2341647058824,0.238095238095238,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,2,Duke,ACC,32-5,28.42,119.7,5,91.3,9,68.6,40,0.017,140,8.43,30,107.3,36,98.9,15,3.48,64,1,30,4,81.0588235294118,64.2647058823529,0.468857282981854,0.375172413793103,0.749672346002621,12.2941176470588,25.9705882352941,14.4117647058824,12.2352941176471,7.47058823529412,4.41176470588235,17.8823529411765,0.350810386370819,66.9944470588235,0.221498371335505,0.00173095231226378,0.0242358702305652,-0.00307160434625531,-1.88235294117647,-1.79411764705882,-0.323529411764707,0.617647058823531,-2.44117647058824,-1.76470588235294,0.735294117647058,-0.0161799297432848,-2.76028235294118,4
1181,2013,1107,137,1181,73,1107,61,N,0,74,0,Albany NY,2000,2019,Y15,aec,15,0,154,will_brown,150,Albany,AE,24-11,1.36,102.6,171,101.3,144,61.7,289,0.082,18,-5.19,275,98.6,318,103.8,210,-6.61,319,15,24,10,64.4117647058824,60.2941176470588,0.4375,0.364285714285714,0.733918128654971,9.85294117647059,23.7352941176471,11.1764705882353,13.3823529411765,5.44117647058824,2.02941176470588,16.0294117647059,0.315112095456577,59.7729882352941,0.215644820295983,Duke,1985,2019,Y02,acc,02,0,154,mike_krzyzewski,6,Duke,ACC,30-6,26.98,119.1,4,92.1,26,66.7,75,0.033,97,9.95,10,108.4,4,98.5,29,6.85,18,2,27,5,78.28125,65.40625,0.47632008709853,0.405891980360066,0.731601731601732,9.65625,24.15625,14.6875,10.71875,6.53125,3.78125,17.71875,0.293892218409046,65.2776,0.220837043633126,-0.0388200870985302,-0.0416062660743512,0.00231639705323916,0.196691176470589,-0.420955882352942,-3.51102941176471,2.66360294117647,-1.09007352941176,-1.75183823529412,-1.68933823529412,0.0212198770475316,-5.50461176470588,13
1181,2013,1166,139,1181,66,1166,50,N,0,15,0,Creighton,1985,2019,Y07,mvc,07,0,154,greg_mcdermott,15,Creighton,MVC,28-8,21.75,118.3,5,96.5,66,63.8,211,-0.009,208,5.73,67,105.5,74,99.7,65,1.63,113,7,27,7,75.3823529411765,63.0882352941176,0.507554560716284,0.42090395480226,0.750415973377704,8.41176470588235,26.8235294117647,17.1764705882353,12.2647058823529,5,2.58823529411765,16.2058823529412,0.28676189832834,61.6218352941177,0.247302904564315,Duke,1985,2019,Y02,acc,02,0,154,mike_krzyzewski,6,Duke,ACC,30-6,26.98,119.1,4,92.1,26,66.7,75,0.033,97,9.95,10,108.4,4,98.5,29,6.85,18,2,27,5,78.28125,65.40625,0.47632008709853,0.405891980360066,0.731601731601732,9.65625,24.15625,14.6875,10.71875,6.53125,3.78125,17.71875,0.293892218409046,65.2776,0.220837043633126,0.0312344736177541,0.0150119744421944,0.0188142417759722,-1.24448529411765,2.66727941176471,2.48897058823529,1.54595588235294,-1.53125,-1.19301470588235,-1.51286764705882,-0.00713032008070608,-3.65576470588235,5
1190,2004,1153,137,1153,80,1190,77,N,0,-37,1,Cincinnati,1985,2019,W04,cusa,04,0,154,bob_huggins,16,Cincinnati,CUSA,25-7,21.56,116.1,13,94.5,26,66.7,127,0.003,163,5.62,66,105.6,90,100,41,-0.28,172,4,24,6,76.9,62.9,0.457416807670615,0.384751773049645,0.667617689015692,13.1333333333333,24.1333333333333,16.0333333333333,12.1,7.9,5.06666666666667,19.4333333333333,0.369735308186224,65.61408,0.211089494163424,ETSU,1985,2019,W13,southern,13,0,154,murry_bartow,85,East Tennessee St.,SC,27-6,8.6,104.4,140,95.8,41,73.2,3,0.016,130,-2.39,214,102.2,210,104.6,201,0.64,147,13,24,5,77.9310344827586,70.2413793103448,0.463882618510158,0.354508196721311,0.67737003058104,12.2068965517241,25.5172413793103,15.3793103448276,16.1724137931034,10.9310344827586,5.58620689655172,16.8620689655172,0.331569905253274,71.9920551724138,0.173869346733668,-0.00646581083954323,0.0302435763283339,-0.00975234156534788,0.926436781609194,-1.38390804597701,0.65402298850575,-4.07241379310345,-3.03103448275862,-0.519540229885058,2.57126436781609,0.0381654029329496,-6.37797517241378,-9
1195,2016,1192,134,1195,96,1192,65,N,0,3,0,F Dickinson,1985,2019,W16a,nec,16,0,154,greg_herenda,280,Fairleigh Dickinson,NEC,18-15,-10.63,104.4,177,115,334,71.5,43,0.097,16,-9.44,338,98.7,345,108.1,299,-0.17,169,16,17,14,76.8387096774194,78.5161290322581,0.456382978723404,0.364667747163695,0.698890649762282,10.5483870967742,22.5806451612903,14.0967741935484,13,7.35483870967742,2.51612903225806,21.5806451612903,0.289454280909351,69.1707870967742,0.207756232686981,FL Gulf Coast,2008,2019,W16b,a_sun,16,0,154,joe_dooley,162,Florida Gulf Coast,ASun,21-14,-0.08,103.6,189,103.7,148,67,240,-0.038,274,-5.83,285,104.1,191,110,349,-1.87,219,16,16,13,75.5862068965517,72.8620689655172,0.469575200918485,0.345882352941177,0.645110410094637,11.448275862069,27.9655172413793,12.8965517241379,12,6.13793103448276,4.03448275862069,19.6206896551724,0.309401061948704,67.4304,0.152331606217617,-0.0131922221950802,0.0187853942225188,0.0537802396676449,-0.899888765294772,-5.38487208008899,1.20022246941046,1,1.21690767519466,-1.51835372636263,1.95995550611791,-0.019946781039353,1.7403870967742,0
1196,2007,1139,144,1196,65,1139,57,N,0,57,0,Butler,1985,2019,Y05,horizon,05,0,154,todd_lickliter,15,Butler,Horz,29-7,21.45,118,11,96.5,47,58.1,331,0.016,145,4.77,85,106.6,94,101.8,79,6.61,35,5,25,6,68.2903225806452,56.9354838709678,0.436410587475791,0.368073878627968,0.759375,9,20.9354838709677,12.2903225806452,9.2258064516129,5,1.87096774193548,19.3225806451613,0.296818073734033,56.9063225806452,0.292146596858639,Florida,1985,2019,Y01,sec,01,0,154,billy_donovan,2,Florida,SEC,35-5,30.81,122.8,1,92,13,65.8,162,0.028,110,8.73,33,109.1,33,100.3,37,-6.87,312,1,29,5,79.3235294117647,61.5588235294118,0.52685838307108,0.408026755852843,0.680426098535286,11.0882352941176,26.0882352941177,15.7647058823529,14,7.08823529411765,4.82352941176471,15.6764705882353,0.369019269565024,64.1630117647059,0.20082304526749,-0.090447795595289,-0.0399528772248745,0.0789489014647138,-2.08823529411765,-5.15275142314991,-3.47438330170778,-4.7741935483871,-2.08823529411765,-2.95256166982922,3.646110056926,-0.0722011958309908,-7.25668918406073,4
1196,2010,1140,136,1140,99,1196,92,N,2,-56,1,BYU,1985,2019,Z07,mwc,07,0,154,dave_rose,10,BYU,MWC,30-6,23.27,117.3,10,94,37,71.1,15,0.012,130,3.88,98,104.9,96,101,99,-0.03,148,7,28,5,82.6060606060606,65.6666666666667,0.481995884773663,0.415503875968992,0.78600269179004,10.1818181818182,26.7878787878788,15.7878787878788,11.3030303030303,8.54545454545455,3.48484848484849,17.3636363636364,0.311046371783517,67.1394909090909,0.222406639004149,Florida,1985,2019,Z10,sec,10,0,154,billy_donovan,50,Florida,SEC,21-13,15.23,113,31,97.8,83,63.9,262,-0.061,309,7.75,51,106.6,48,98.8,42,-1.96,216,10,21,12,71.6060606060606,65.4242424242424,0.443983402489627,0.313311688311688,0.702453987730061,13.1818181818182,23.7878787878788,14.0606060606061,12.1818181818182,7.15151515151515,2.72727272727273,14.4545454545455,0.363546302657693,63.4728727272727,0.183984747378456,0.038012482284036,0.102192187657304,0.0835487040599789,-3,3,1.72727272727273,-0.878787878787879,1.39393939393939,0.757575757575758,2.90909090909091,-0.0524999308741767,3.66661818181819,-3
1196,2011,1139,145,1139,74,1196,71,N,1,-57,1,Butler,1985,2019,Y08,horizon,08,0,154,brad_stevens,36,Butler,Horz,28-10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26,8,22,9,72.4838709677419,65,0.442774566473988,0.362068965517241,0.727819548872181,10.8709677419355,24.0645161290323,12.4193548387097,11.2903225806452,5.93548387096774,1.51612903225806,19.1612903225806,0.320825912959063,63.037935483871,0.231695085255767,Florida,1985,2019,Y02,sec,02,0,154,billy_donovan,17,Florida,SEC,29-8,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110,2,26,7,71.5454545454546,63.0606060606061,0.461704422869471,0.355902777777778,0.666666666666667,13.0909090909091,24.4242424242424,13.7272727272727,12.4242424242424,5.87878787878788,3.54545454545455,14.4242424242424,0.380182483865424,61.8193454545455,0.193213949104618,-0.0189298563954829,0.00616618773946359,0.0611528822055139,-2.21994134897361,-0.359726295210166,-1.30791788856305,-1.13391984359726,0.0566959921798631,-2.02932551319648,4.73704789833822,-0.059356570906361,1.21859002932552,6
